room_id,hotel_id,room_type,availability,price_per_night
860,5,Suite,No,56.94415491
861,5,Suite,No,237.3099598
862,5,Suite,No,482.2137037
863,5,Suite,No,209.2563179
864,5,Suite,Yes,250.6197295
865,5,Suite,No,87.47919783
866,5,Single,Yes,480.0426291
867,5,Double,Yes,156.9668472
868,5,Double,Yes,358.3772651
869,5,Single,Yes,436.3990139
870,5,Single,No,183.5159544
871,5,Double,No,140.5099375
872,5,Single,No,483.5315471
873,5,Double,Yes,106.546346
874,5,Suite,Yes,70.59943481
875,5,Suite,No,93.24283115
876,5,Suite,No,231.7934419
877,5,Suite,Yes,435.0081614
878,5,Double,No,278.2073175
879,5,Single,No,204.7129592
880,5,Suite,Yes,448.3350559
881,5,Double,No,72.97913428
882,5,Single,No,258.1025604
883,5,Double,No,396.1326493
884,5,Single,No,428.7214757
885,5,Suite,No,231.3599192
886,5,Suite,Yes,358.4947923
887,5,Single,No,123.0278205
888,5,Suite,No,167.951576
889,5,Suite,No,384.7192997
890,5,Suite,No,462.7684918
891,5,Single,Yes,426.6481681
892,5,Single,Yes,459.1848123
893,5,Suite,No,336.4511848
894,5,Double,No,110.602461
895,5,Suite,Yes,243.9906789
896,5,Double,Yes,303.6844648
897,5,Single,Yes,206.6406558
898,5,Suite,No,316.2259119
899,5,Single,No,102.1822677
900,5,Double,Yes,291.7677113
901,5,Suite,Yes,368.1661228
902,5,Single,No,203.8659921
903,5,Single,No,297.1578145
904,5,Single,Yes,130.8133969
905,5,Suite,No,246.0685795
906,5,Suite,Yes,217.1071879
907,5,Suite,No,401.0913389
908,5,Double,No,405.6380743
909,5,Double,No,223.1931301
910,5,Double,No,326.3532927
911,5,Single,Yes,117.9591206
912,5,Suite,No,157.4854949
913,5,Single,Yes,315.4152436
914,5,Suite,Yes,482.9354404
915,6,Suite,No,371.2207736
916,6,Double,No,149.6023664
917,6,Suite,No,359.1347041
918,6,Double,No,164.5909413
919,6,Single,No,453.6177923
920,6,Single,Yes,329.2382299
921,6,Single,No,52.7642162
922,6,Double,No,254.2915142
923,6,Double,No,147.4019477
924,6,Single,No,488.0870118
925,6,Double,No,267.2008159
926,6,Double,No,222.0011801
927,6,Suite,Yes,442.7993152
928,6,Suite,No,461.3294701
929,6,Single,Yes,123.0356562
930,6,Single,No,339.6970601
931,6,Double,No,201.0367385
932,6,Single,No,113.49181
933,6,Suite,No,280.4705068
934,6,Single,Yes,86.48009633
935,6,Single,Yes,157.3720301
936,6,Suite,Yes,357.8143567
937,6,Suite,No,416.867503
938,6,Suite,Yes,130.8461159
939,6,Double,Yes,311.2031863
940,6,Double,No,72.89639602
941,6,Suite,No,156.7353295
942,6,Suite,Yes,420.9558093
943,6,Suite,Yes,372.7403037
944,6,Single,No,293.2263546
945,6,Double,Yes,82.11432342
946,6,Suite,No,467.7239478
947,6,Suite,Yes,109.8044984
948,6,Single,Yes,470.7186941
949,6,Suite,No,137.4542363
950,6,Single,No,395.6442423
951,6,Single,Yes,378.7594094
952,6,Single,No,418.2021141
953,6,Double,No,131.2992482
954,6,Single,No,147.3269071
955,6,Single,Yes,205.4626028
956,6,Suite,No,464.3898389
957,6,Suite,No,243.156513
958,6,Single,No,446.5516267
959,6,Single,Yes,97.59452944
960,6,Single,Yes,386.0273979
961,6,Double,Yes,89.94111015
962,6,Single,No,451.030131
963,6,Single,No,321.6745227
964,6,Suite,No,305.4437414
965,6,Suite,Yes,206.2746139
966,6,Double,No,418.7102147
967,6,Double,No,220.4589167
968,6,Single,No,310.9609708
969,6,Single,No,411.6468994
970,6,Suite,Yes,442.6472365
971,6,Single,Yes,230.9007376
972,6,Suite,No,268.0067025
973,6,Double,Yes,388.1260102
974,6,Suite,No,172.8169348
975,6,Suite,Yes,308.1193601
976,6,Double,Yes,403.2347329
977,6,Suite,Yes,183.4715469
978,6,Single,No,428.1728709
979,6,Single,Yes,234.182639
980,6,Suite,Yes,67.80415029
981,6,Double,No,275.8843855
982,6,Double,Yes,62.09760621
983,6,Single,No,332.2527485
984,6,Suite,Yes,103.1400135
985,6,Suite,No,178.58008
986,6,Single,Yes,397.02096
987,6,Suite,No,76.70225517
988,6,Single,No,116.1218958
989,6,Single,Yes,494.8715964
990,6,Suite,No,64.72248732
991,6,Single,Yes,292.4125385
992,6,Single,No,104.9565659
993,6,Double,No,482.2557813
994,6,Suite,Yes,344.8692086
995,6,Single,No,252.8515441
996,6,Single,Yes,82.52137747
997,6,Suite,No,407.0407901
998,6,Single,Yes,95.04057267
999,6,Suite,No,432.1904672
1000,6,Single,Yes,210.6930211
1001,6,Double,Yes,480.1850961
1002,6,Double,No,209.4760337
1003,6,Suite,Yes,176.422408
1004,6,Suite,Yes,187.1381153
1005,6,Double,No,279.3666322
1006,6,Single,Yes,145.7746996
1007,6,Double,No,260.7590697
1008,6,Single,Yes,57.44244803
1009,6,Double,No,273.5838618
1010,6,Double,Yes,301.7021991
1011,6,Single,No,54.26911397
1012,6,Single,No,243.5347753
1013,6,Double,No,186.7080424
1014,6,Single,Yes,53.21723999
1015,6,Double,Yes,402.9163587
1016,6,Double,No,434.1072676
1017,6,Single,Yes,115.2882217
1018,6,Double,Yes,275.9658134
1019,6,Double,No,329.1623909
1020,6,Suite,No,345.1628384
1021,6,Single,Yes,154.6065198
1022,6,Suite,No,469.8443801
1023,6,Double,No,369.7410276
1024,6,Double,No,129.7209114
1025,6,Single,Yes,152.1851472
1026,6,Single,Yes,73.56024021
1027,6,Suite,Yes,381.1817285
1028,6,Suite,No,153.5031569
1029,6,Suite,No,420.9954947
1030,6,Double,No,356.7219237
1031,6,Double,Yes,154.1696341
1032,6,Single,Yes,70.97797903
1033,6,Suite,No,325.9253578
1034,6,Single,Yes,419.6760664
1035,6,Single,Yes,251.5652193
1036,6,Double,Yes,300.6038018
1037,6,Suite,No,413.8557032
1038,6,Single,Yes,213.3536391
1039,6,Suite,Yes,219.0414871
1040,6,Double,Yes,250.8702345
1041,6,Single,Yes,151.1026592
1042,6,Double,Yes,184.1853455
1043,6,Suite,Yes,263.6039103
1044,7,Suite,No,276.4872666
1045,7,Double,No,463.4955114
1046,7,Double,Yes,150.1311312
1047,7,Double,Yes,168.3557609
1048,7,Suite,No,336.8416835
1049,7,Single,No,321.9188689
1050,7,Double,Yes,167.0727995
1051,7,Suite,No,330.7082373
1052,7,Single,Yes,416.9792708
1053,7,Single,No,232.6351732
1054,7,Single,No,148.4022865
1055,7,Double,Yes,396.0957065
1056,7,Double,Yes,463.8100345
1057,7,Suite,No,57.6557707
1058,7,Single,No,301.7028736
1059,7,Suite,No,106.8285903
1060,7,Suite,Yes,471.8666433
1061,7,Suite,Yes,77.09447475
1062,7,Double,Yes,189.887217
1063,7,Suite,Yes,350.7146778
1064,7,Suite,Yes,120.2962154
1065,7,Suite,Yes,381.4722048
1066,7,Suite,No,138.6051975
1067,7,Double,No,238.9238059
1068,7,Double,No,394.4384398
1069,7,Double,No,303.2645722
1070,7,Suite,Yes,56.85485266
1071,7,Double,Yes,296.4034463
1072,7,Double,Yes,326.0053071
1073,7,Single,Yes,160.6479259
1074,7,Single,No,193.7399515
1075,7,Double,No,476.6978741
1076,7,Suite,Yes,360.9667807
1077,7,Suite,Yes,479.1055818
1078,7,Suite,No,359.9997518
1079,7,Single,Yes,155.6569727
1080,7,Suite,No,359.7035922
1081,7,Double,Yes,326.6733605
1082,7,Single,No,391.2687785
1083,7,Double,No,421.2398079
1084,7,Single,Yes,143.9966487
1085,7,Double,No,467.5206546
1086,7,Suite,No,410.6831965
1087,7,Suite,Yes,383.7882742
1088,7,Suite,No,381.0776208
1089,7,Single,Yes,106.8276516
1090,7,Suite,Yes,288.3935668
1091,7,Suite,No,236.864951
1092,7,Double,Yes,195.1209328
1093,7,Suite,No,198.8465643
1094,7,Double,Yes,347.9541931
1095,7,Single,No,79.86462236
1096,7,Single,Yes,213.1711582
1097,7,Single,No,242.2458809
1098,7,Double,No,156.9849901
1099,7,Single,Yes,284.4415076
1100,7,Double,Yes,113.5684994
1101,7,Suite,No,258.2707974
1102,7,Single,No,286.6196954
1103,7,Double,Yes,140.0395986
1104,7,Suite,Yes,461.7310021
1105,7,Single,No,100.0836207
1106,7,Single,Yes,216.2254439
1107,7,Double,Yes,215.7726741
1108,7,Suite,No,101.9293507
1109,7,Suite,No,282.6305944
1110,7,Double,No,353.3988679
1111,7,Single,Yes,410.1954456
1112,7,Suite,No,222.2176989
1113,7,Double,No,230.9268948
1114,7,Single,Yes,449.055359
1115,7,Double,Yes,332.8341848
1116,7,Single,No,294.9464259
1117,7,Single,No,416.8639181
1118,7,Suite,Yes,241.2344824
1119,7,Single,Yes,427.9794137
1120,7,Double,No,451.3897346
1121,7,Single,No,401.0599062
1122,7,Double,Yes,81.80057876
1123,7,Single,Yes,136.869414
1124,7,Double,No,477.3056424
1125,7,Single,No,450.7976191
1126,7,Double,No,380.5925462
1127,7,Double,No,218.8325597
1128,7,Double,No,163.1462735
1129,7,Suite,No,168.0904806
1130,7,Suite,Yes,388.342721
1131,7,Suite,Yes,389.7098088
1132,7,Double,Yes,218.5096824
1133,7,Double,No,388.5788065
1134,7,Double,Yes,280.0048935
1135,7,Single,Yes,324.0083304
1136,7,Suite,Yes,462.1239639
1137,7,Suite,Yes,423.0316901
1138,7,Double,Yes,372.8918056
1139,7,Single,No,153.4547237
1140,7,Single,Yes,79.99852638
1141,7,Single,Yes,461.985915
1142,7,Suite,No,392.2380712
1143,7,Single,Yes,238.9898009
1144,7,Suite,Yes,53.41749028
1145,7,Single,Yes,263.0382614
1146,7,Double,No,351.4813929
1147,7,Double,No,444.2980756
1148,7,Double,Yes,245.5116738
1149,7,Single,Yes,456.5031879
1150,7,Double,Yes,454.7870455
1151,7,Single,No,311.353544
1152,7,Double,Yes,373.6967822
1153,7,Double,No,293.2346475
1154,7,Double,No,191.2712632
1155,7,Single,Yes,189.9310075
1156,7,Double,Yes,141.2369691
1157,7,Suite,Yes,306.3766618
1158,7,Suite,No,347.0846528
1159,7,Double,Yes,320.3351023
1160,7,Single,No,300.4278179
1161,7,Suite,No,54.14958725
1162,7,Double,Yes,140.3824847
1163,7,Double,No,349.7396109
1164,7,Double,No,84.42085054
1165,7,Double,No,432.5296735
1166,7,Suite,No,174.7027003
1167,7,Single,Yes,109.197089
1168,7,Single,No,137.2367988
1169,7,Single,Yes,225.438301
1170,7,Double,Yes,140.901619
1171,7,Suite,No,459.6019608
1172,7,Single,Yes,470.9702733
1173,7,Suite,Yes,493.1951996
1174,7,Single,No,325.9509847
1175,7,Suite,No,476.2109935
1176,7,Double,Yes,344.0378941
1177,7,Suite,Yes,319.6462023
1178,7,Single,Yes,252.8416516
1179,7,Double,Yes,267.4031713
1180,7,Double,No,425.6189347
1181,7,Suite,Yes,381.331582
1182,7,Single,No,127.8304604
1183,7,Single,Yes,441.7608347
1184,7,Double,No,287.5345734
1185,7,Single,No,301.5246983
1186,7,Suite,Yes,453.5852767
1187,7,Suite,No,478.6311671
1188,7,Double,No,176.0382762
1189,7,Single,Yes,478.5369099
1190,7,Double,Yes,60.90490941
1191,7,Single,No,50.8105456
1192,7,Double,No,86.44247313
1193,7,Suite,No,223.5785798
1194,7,Double,Yes,191.7316303
1195,7,Suite,No,152.524048
1196,7,Single,Yes,274.2067626
1197,7,Single,No,415.0041672
1198,7,Suite,Yes,400.3690842
1199,7,Single,Yes,401.7346377
1200,7,Suite,No,259.9523565
1201,7,Suite,Yes,312.2845589
1202,7,Suite,Yes,201.2050062
1203,7,Double,No,79.7736376
1204,7,Suite,Yes,432.997464
1205,7,Single,Yes,53.99223033
1206,7,Suite,Yes,364.1131669
1207,7,Suite,No,116.1440917
1208,7,Double,No,383.3485118
1209,7,Double,Yes,185.5454166
1210,7,Double,No,375.3385777
1211,7,Double,No,152.2482762
1212,7,Double,No,150.6782451
1213,7,Suite,No,305.6614998
1214,7,Suite,Yes,299.7474755
1215,7,Suite,No,143.6603146
1216,7,Double,Yes,152.8471573
1217,7,Suite,No,395.8018693
1218,7,Single,Yes,158.663168
1219,7,Suite,No,295.1822263
1220,7,Double,Yes,151.273943
1221,7,Double,No,143.4367125
1222,7,Single,Yes,389.3440318
1223,7,Suite,No,432.6679113
1224,7,Double,No,230.579121
1225,7,Double,No,225.5974316
1226,7,Single,Yes,254.2009949
1227,7,Single,Yes,234.4969274
1228,7,Double,Yes,461.0249318
1229,7,Single,Yes,206.6525466
1230,7,Single,Yes,497.0995291
1231,7,Single,Yes,434.7259205
1232,7,Single,Yes,308.029255
1233,7,Double,No,363.8153544
1234,7,Double,No,457.4373107
1235,7,Suite,Yes,125.8249099
1236,7,Suite,No,255.5240329
1237,7,Suite,Yes,439.2319989
1238,7,Double,Yes,426.4985298
1239,7,Suite,Yes,261.1086859
1240,7,Single,No,305.7589445
1241,7,Double,Yes,53.35746966
1242,7,Double,No,296.5236758
1243,7,Single,Yes,194.3854406
1244,7,Double,No,307.343055
1245,7,Single,Yes,335.091374
1246,7,Suite,No,313.7973816
1247,7,Double,Yes,129.2829977
1248,7,Suite,Yes,350.0298906
1249,7,Double,No,406.8217113
1250,7,Double,No,336.0191718
1251,7,Single,No,331.0270193
1252,7,Suite,No,78.47458315
1253,7,Single,No,451.7133408
1254,7,Double,Yes,160.5291423
1255,7,Double,No,410.1639697
1256,7,Double,No,312.6210979
1257,7,Suite,Yes,280.2325864
1258,7,Double,No,419.3271435
1259,7,Double,Yes,240.2121435
1260,7,Single,Yes,486.9226784
1261,7,Single,Yes,300.4178971
1262,7,Double,Yes,420.4956779
1263,7,Suite,Yes,75.40454847
1264,7,Suite,No,120.5349205
1265,7,Single,No,149.0764997
1266,7,Single,Yes,291.2481328
1267,7,Single,No,303.3076636
1268,7,Double,No,134.0402334
1269,7,Suite,Yes,345.9337548
1270,7,Suite,No,355.1479639
1271,7,Double,No,157.3696946
1272,7,Single,Yes,488.1905994
1273,7,Double,No,346.8856932
1274,7,Single,Yes,242.5602649
1275,7,Single,Yes,411.3020963
1276,7,Suite,No,479.8834734
1277,7,Suite,Yes,443.306529
1278,7,Single,Yes,443.6640175
1279,7,Suite,No,185.4225498
1280,8,Double,No,278.328634
1281,8,Single,Yes,75.61943413
1282,8,Double,No,345.0424104
1283,8,Suite,Yes,204.5802044
1284,8,Suite,Yes,245.3161118
1285,8,Suite,Yes,266.1654947
1286,8,Single,Yes,305.2647395
1287,8,Double,Yes,435.1711644
1288,8,Single,Yes,145.2420243
1289,8,Double,No,154.3288804
1290,8,Single,No,347.1929529
1291,8,Single,No,147.1194524
1292,8,Double,Yes,153.8787274
1293,8,Suite,No,120.1533044
1294,8,Suite,No,218.9020205
1295,8,Single,Yes,318.7280912
1296,8,Single,No,110.9593679
1297,8,Single,Yes,420.5760349
1298,8,Single,No,241.0481309
1299,8,Single,Yes,231.6053237
1300,8,Double,No,336.8157591
1301,8,Double,Yes,284.1002472
1302,8,Suite,Yes,381.5977385
1303,8,Single,No,52.73069708
1304,8,Single,No,324.1942383
1305,8,Single,No,300.1673385
1306,8,Double,No,451.7772841
1307,8,Single,Yes,188.993934
1308,8,Double,No,474.9129024
1309,8,Suite,No,312.8955991
1310,8,Suite,No,229.3339339
1311,8,Suite,No,409.0656916
1312,8,Single,No,400.5255488
1313,8,Double,No,166.9778857
1314,8,Single,Yes,60.39347111
1315,8,Double,No,419.7033635
1316,8,Single,Yes,453.4168123
1317,8,Double,Yes,432.5775205
1318,8,Suite,No,51.97142555
1319,8,Single,No,496.6743175
1320,8,Suite,No,492.4202649
1321,8,Suite,No,167.6619946
1322,8,Single,Yes,491.661083
1323,8,Double,No,287.981795
1324,8,Suite,No,373.2950555
1325,8,Double,Yes,318.8158523
1326,8,Double,No,221.0103748
1327,8,Suite,Yes,351.8926504
1328,8,Double,Yes,306.2538907
1329,8,Single,Yes,356.4738037
1330,8,Double,Yes,88.92000921
1331,8,Suite,Yes,332.5988293
1332,8,Single,No,418.9752898
1333,8,Double,Yes,190.2503304
1334,8,Suite,No,198.6322003
1335,8,Suite,Yes,62.63914989
1336,8,Double,No,475.9618869
1337,8,Suite,No,195.7717427
1338,8,Single,No,230.1041697
1339,8,Suite,Yes,316.2500887
1340,8,Single,Yes,121.4339101
1341,8,Double,Yes,482.6270708
1342,8,Double,Yes,412.1059175
1343,8,Single,No,313.3213246
1344,8,Suite,No,53.55203561
1345,8,Suite,No,484.630414
1346,8,Double,Yes,250.5005312
1347,8,Single,Yes,476.6244093
1348,9,Double,Yes,255.4786706
1349,9,Single,Yes,455.8561873
1350,9,Suite,Yes,361.3582097
1351,9,Single,No,333.1871262
1352,9,Double,No,215.8274142
1353,9,Double,No,275.7661662
1354,9,Double,No,78.26876422
1355,9,Single,No,424.6640136
1356,9,Double,Yes,449.7715477
1357,9,Single,Yes,241.6359246
1358,9,Suite,Yes,498.2250467
1359,9,Suite,No,76.3039761
1360,9,Suite,Yes,429.4413565
1361,9,Suite,No,273.7256945
1362,9,Double,Yes,196.2133954
1363,9,Single,No,445.2490936
1364,9,Suite,No,453.751674
1365,9,Suite,No,353.6229173
1366,9,Suite,Yes,97.8819475
1367,9,Double,No,100.7567484
1368,9,Suite,No,490.8199188
1369,9,Single,No,237.7149634
1370,9,Double,No,204.8025564
1371,9,Single,Yes,344.8003732
1372,9,Suite,Yes,209.7578826
1373,9,Double,Yes,74.46677751
1374,9,Double,No,286.7391654
1375,9,Single,Yes,408.3424849
1376,9,Suite,Yes,246.9584123
1377,9,Single,No,176.9323435
1378,9,Suite,No,373.522659
1379,9,Suite,No,185.1512516
1380,9,Single,No,396.3777872
1381,9,Single,No,67.05931787
1382,9,Suite,Yes,116.3358288
1383,9,Single,No,324.4486874
1384,9,Double,Yes,71.73280534
1385,9,Double,No,397.6141802
1386,9,Double,No,422.1664352
1387,9,Suite,No,354.5076931
1388,9,Double,No,289.8995482
1389,9,Single,No,124.458059
1390,9,Suite,No,121.229218
1391,9,Single,No,395.6252946
1392,9,Single,No,167.085901
1393,9,Suite,Yes,65.99450317
1394,9,Double,No,305.1279136
1395,9,Single,No,52.2840082
1396,9,Suite,No,197.3048071
1397,9,Single,No,336.6572667
1398,9,Double,No,481.0426504
1399,9,Double,Yes,212.0163158
1400,9,Suite,Yes,385.3986437
1401,9,Double,Yes,414.3559189
1402,9,Suite,Yes,88.79377923
1403,9,Single,No,212.1718509
1404,9,Single,No,77.9433589
1405,9,Double,No,260.8850722
1406,9,Double,Yes,453.0106662
1407,9,Suite,Yes,373.1770551
1408,9,Single,Yes,332.6882494
1409,9,Suite,No,201.6623447
1410,9,Single,No,284.9061064
1411,9,Double,Yes,307.7885694
1412,9,Double,No,185.9763706
1413,9,Suite,Yes,199.2238992
1414,9,Suite,Yes,205.703915
1415,9,Double,No,63.50461818
1416,9,Double,No,412.8688263
1417,9,Suite,Yes,353.1319674
1418,9,Single,No,438.8338807
1419,9,Double,No,448.4793243
1420,9,Double,No,142.2219616
1421,9,Double,No,96.62837843
1422,9,Single,Yes,89.26551485
1423,9,Double,Yes,139.3783801
1424,10,Double,No,51.69414682
1425,10,Double,No,73.93981788
1426,10,Suite,Yes,431.8842229
1427,10,Single,No,306.1404175
1428,10,Single,Yes,301.7595809
1429,10,Single,Yes,334.5561333
1430,10,Double,Yes,459.8707154
1431,10,Double,Yes,478.1796614
1432,10,Double,Yes,286.2928445
1433,10,Suite,No,330.2251112
1434,10,Suite,No,81.98077884
1435,10,Single,No,66.69251406
1436,10,Double,No,446.7922644
1437,10,Single,No,496.3770287
1438,10,Double,No,357.668683
1439,10,Double,No,316.9506394
1440,10,Double,Yes,288.1496333
1441,10,Suite,No,111.8630858
1442,10,Double,Yes,58.75843052
1443,10,Single,No,282.9755865
1444,10,Suite,Yes,342.3131842
1445,10,Single,Yes,243.8886747
1446,10,Single,Yes,160.6493562
1447,10,Double,No,162.6238995
1448,10,Suite,Yes,436.5491513
1449,10,Single,Yes,458.4340146
1450,10,Single,Yes,100.4974524
1451,10,Double,Yes,241.9862191
1452,10,Double,Yes,170.7516762
1453,10,Single,No,143.2528869
1454,10,Suite,Yes,404.4500937
1455,10,Suite,Yes,180.2112423
1456,10,Double,No,462.3485571
1457,10,Double,No,485.2820221
1458,10,Single,No,341.717369
1459,10,Suite,No,245.5519027
1460,10,Suite,No,83.4865035
1461,10,Single,No,101.4790324
1462,10,Single,No,444.0553608
1463,10,Suite,No,376.0598364
1464,10,Suite,No,123.6270041
1465,10,Double,Yes,459.347261
1466,10,Suite,Yes,330.575073
1467,10,Single,No,348.5669686
1468,10,Suite,No,294.5321326
1469,10,Suite,Yes,317.3719331
1470,10,Suite,Yes,179.5893337
1471,10,Suite,No,165.4780035
1472,10,Single,Yes,454.720799
1473,10,Suite,Yes,196.4736693
1474,10,Suite,No,233.5551292
1475,10,Single,No,149.0528473
1476,10,Double,No,274.5765246
1477,10,Single,Yes,111.0523621
1478,10,Suite,No,172.2122108
1479,10,Double,Yes,377.084314
1480,10,Double,Yes,148.4520107
1481,10,Suite,Yes,288.0607618
1482,10,Suite,No,186.7722704
1483,10,Single,No,293.6962198
1484,10,Single,Yes,368.980906
1485,10,Suite,Yes,488.3260296
1486,10,Single,No,214.300321
1487,10,Single,Yes,164.2799382
1488,10,Suite,No,450.2276297
1489,10,Double,Yes,489.0378381
1490,10,Double,No,480.5330798
1491,10,Double,No,339.9436354
1492,10,Single,Yes,242.7473356
1493,10,Suite,No,346.8640547
1494,10,Double,No,235.27837
1495,10,Double,No,349.0509859
1496,11,Double,No,393.7411203
1497,11,Suite,No,166.5749894
1498,11,Double,No,282.0424852
1499,11,Suite,Yes,423.8831166
1500,11,Suite,Yes,244.5094957
1501,11,Single,Yes,349.2528204
1502,11,Single,No,221.4261086
1503,11,Suite,No,313.1601362
1504,11,Double,No,247.0743861
1505,11,Suite,No,426.1465817
1506,11,Suite,Yes,139.6381745
1507,11,Suite,No,363.1270802
1508,11,Double,Yes,228.3704797
1509,11,Suite,Yes,92.72720989
1510,11,Single,Yes,187.495098
1511,11,Suite,Yes,216.557226
1512,11,Suite,Yes,243.4442621
1513,11,Double,No,394.3029787
1514,11,Double,No,243.681168
1515,11,Single,No,233.4137106
1516,11,Double,No,293.0560584
1517,11,Single,No,70.00512979
1518,11,Suite,Yes,194.5929273
1519,11,Suite,No,497.9354811
1520,11,Single,Yes,72.51143276
1521,11,Double,No,499.5028145
1522,11,Single,Yes,214.6949616
1523,11,Suite,No,114.1068221
1524,11,Single,Yes,345.2851974
1525,11,Double,Yes,320.8684109
1526,11,Single,Yes,101.5327358
1527,11,Single,Yes,397.2402827
1528,11,Single,No,133.011841
1529,11,Suite,Yes,390.6518416
1530,11,Double,Yes,115.4810968
